"host","brand","gender","color","bcl0","bcl1","bcl2","bcl3","bcl4","lcat1","lcat0","name","fname","lname0","lname1","lname2"
"www.amazon.co.uk","volcom","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","full stone cuff beanie","full","beanie","cuff","cuff beanie"
"www.amazon.co.uk","","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","t wer neck warmer polar fleece hat cap outdoor sports","t","sports","outdoor","outdoor sports"
"www.amazon.co.uk","","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Girls","Caps","creamier dots snapback baseball hip hop cap hat","creamier","hat","cap","cap hat"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","tinksky reg call duty 10 ghost skull face mask balaclavas merrick ghost 06 yet reviewed","tinksky","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","tinksky reg call duty 10 ghost skull face mask balaclavas merrick ghost 06 yet reviewed","tinksky","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","tinksky reg call duty 10 ghost skull face mask balaclavas merrick ghost 06 yet reviewed","tinksky","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","","pink","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","gloden mtb tyre valve cap road mountain bike tire wheel mouth cover dust 2pcs","gloden","2pcs","dust","dust 2pcs"
"www.amazon.co.uk","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Hats & Caps","flat cap newsboy cap baker boy genuine 100 hat flat cap new flat cap newsboy hats vage cabbie haatsby ivy caps newsboy stretch fit boy cap hat free keychain","flat","keychain","free","free keychain"
"www.amazon.co.uk","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Hats & Caps","nto jays baseball cap","nto","cap","baseball","baseball cap"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Headwear","Caps","swimpy girl uv flap hat","swimpy","hat","flap","flap hat"
"www.amazon.co.uk","","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Hats & Caps","jack pyke stealth baseball cap english camo","jack","camo","english","english camo"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","jack pyke baseball hat ripstop cap hunting fishing english camouflage","jack","camouflage","english","english camouflage"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Boys","Caps","two tone snapback baseball flat cap","two","cap","flat","flat cap"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Boys","Caps","two tone snapback baseball flat cap","two","cap","flat","flat cap"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Boys","Caps","four leaf clover luck embroidery irish trucker baseball cap","four","cap","baseball","baseball cap"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Boys","Caps","four leaf clover luck embroidery irish trucker baseball cap","four","cap","baseball","baseball cap"
"www.amazon.co.uk","","kids","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Girls","Caps","fashioncap classic sensation contrast embroider baseball cap yet reviewed","fashioncap","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","","orange","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","4 pcs led bike car motor wheel tyre flys valve caps neon light bulb","4","bulb","light","light bulb"
"www.amazon.co.uk","","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","1 pair led valve cap light safety tire strobes wheel light diamond schrader bicycling cycle gear","1","gear","cycle","cycle gear"
"www.amazon.co.uk","","","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","hoter bike led flash light wheel valve cap lamp pr piece","hoter","piece","pr","pr piece"
"www.amazon.co.uk","","","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","hoter bike led flash light wheel valve cap lamp pr piece","hoter","piece","pr","pr piece"
"www.amazon.co.uk","now","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","buyin uk ball iating pump needle valve sports soccer basketball football","buyin","football","basketball","basketball football"
"www.amazon.co.uk","","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","foxnovo reg 12pcs metal shaped car bike motorcycle tyre valve dust caps covers 6 different s","foxnovo","s","different","different s"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","camo balaclava 3 holes yet reviewed","camo","reviewed","yet","yet reviewed"
"www.amazon.co.uk","iq","","","Home","Fashion","Fashion accessories","Headwear","Caps","Water Polo","Caps","company uv200 dive cap one size","company","size","one","one size"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","evolution fisherman cap","evolution","cap","fisherman","fisherman cap"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Visors","crewroom vx microlight lightweight visor","crewroom","visor","lightweight","lightweight visor"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Visors","crewroom air head microlight ultralight visor yet reviewed","crewroom","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps","mens embroider design adjustable baseball caps bear animal casual wo leisure sports","mens","sports","leisure","leisure sports"
"www.amazon.co.uk","","","pink","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","presta bike mtb race presta high pressure valve caps dust cover 4pcs","presta","4pcs","cover","cover 4pcs"
"www.amazon.co.uk","","","pink","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Valve Caps","presta bike mtb race presta high pressure valve caps dust cover 2pcs","presta","2pcs","cover","cover 2pcs"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Caps","fox truckers cap","fox","cap","truckers","truckers cap"
"www.amazon.co.uk","","","","Home","Fashion","Fashion accessories","Headwear","Caps","On-Course Accessories","Ball Markers","england fusion cap clip magic golf ball maer asbri golf","england","golf","asbri","asbri golf"
"www.amazon.co.uk","","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood","cycling","snood","scarf","scarf snood"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood yet reviewed","cycling","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","cycling neck warmer lightweight neck tube balaclava scarf snood yet reviewed","cycling","reviewed","yet","yet reviewed"
"www.amazon.co.uk","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Protective Gear","Protective Caps","scott firstbase bump cap safety baseball cap","scott","cap","baseball","baseball cap"
"www.amazon.co.uk","","women","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Displays","fashion female foam styrofoam mannequin hat cap dummy wig head display holder model","fashion","model","holder","holder model"
"www.amazon.co.uk","","women","orange","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Headwear","Caps","trigirl technical running cap lycra stretch season lime zest coral reef ultra","trigirl","ultra","reef","reef ultra"
"www.amazon.co.uk","","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Headwear","Caps","trigirl technical running cap lycra stretch season lime zest coral reef ultra","trigirl","ultra","reef","reef ultra"
"www.amazon.co.uk","","kids","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Girls","Caps","fashioncap match baseball cap paste starry sky yet reviewed","fashioncap","reviewed","yet","yet reviewed"
"www.amazon.co.uk","to be reviewed","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Men","official lnsed football team caps various team choose yet reviewed","official","reviewed","yet","yet reviewed"
"www.amazon.co.uk","to be reviewed","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Men","official lnsed football team caps various team choose yet reviewed","official","reviewed","yet","yet reviewed"
"www.amazon.co.uk","to be reviewed","men","Yet to be reviewed","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Men","official lnsed football team caps various team choose yet reviewed","official","reviewed","yet","yet reviewed"
"www.bidorbuy.co.za","woodland","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Paintball","Other Paintball","us digital marpat camo garrison style patrol cap","us","cap","patrol","patrol cap"
"www.bidorbuy.co.za","chrome","","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","South African Army","regiment louw wepener cap collars mess dress badges worn 1970 pins act","regiment","act","pins","pins act"
"www.gilt.com","lanvin","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","WOMEN","Luxury Shoes & More","contrast cap toe ballet flat","contrast","flat","ballet","ballet flat"
"www.amazon.com","","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","coxeer reg 39 styles motorcycle cycling lycra balaclava full face mask","coxeer","mask","face","face mask"
"www.amazon.com","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","coxeer reg 39 styles motorcycle cycling lycra balaclava full face mask","coxeer","mask","face","face mask"
